店號,店名,地址
149767,浚興,高雄市左營區新光里華夏路979號
150701,辰皓,高雄市路竹區國昌路312號
151173,吉遠,高雄市三民區安東里吉林街271號
151324,仁慈,高雄市仁武區仁慈里仁慈路169號1樓
151829,華輝,高雄市燕巢區橫山里橫山路59號
151922,環球,高雄市路竹區環球路201之27號
153858,京明,高雄市前鎮區瑞北路54號1樓及B1
153870,宏亮,高雄市小港區宏亮里山明路445號447號壹+貳樓
153881,石潭,高雄市岡山區石潭路258號
153906,尚賀,高雄市仁武區赤山里仁雄路87號1樓
154046,大阪,高雄市三民區建國三路28號30號1樓
154552,中鋼會,高雄市前鎮區忠純里忠勤路23號1樓
154574,日明,高雄市楠梓區楠梓加工出口區第二園區研發路66號3樓
154699,夏義,高雄市左營區福山里華夏路1453號1樓
154792,榮總一,高雄市左營區大中一路386號
154817,仁雄,高雄市仁武區仁雄路6之11號1樓
154910,大發,高雄市大寮區振成里鳳林三路322號324號1樓
154954,沿海,高雄市小港區康莊路178之1號1樓
155072,鳳新,高雄市鳳山區新康街241號243號245號1樓
155407,鳳來,高雄市鳳山區鳳甲路2號
155485,樹科,高雄市燕巢區橫山路90之1號
155669,富田,高雄市林園區林園北路477號1樓
158381,仁美,高雄市鳥松區學堂路18號20號
158440,華豐,高雄市鼓山區華豐里裕誠路1160號明倫路138號
158484,進學,高雄市左營區左營大路491-1號491-2號
158679,瑞崗,高雄市前鎮區瑞昌里瑞隆路310號312號
158897,美珍,高雄市鼓山區明誠四路23號
158901,高鳳,高雄市鳳山區忠義里中山西路398號400號
159007,孟新,高雄市左營區自由三路292號
159018,大順,高雄市苓雅區大順三路76號1樓
159074,長興,高雄市前金區瑞源路68號70號72號
159096,維雄,高雄市苓雅區和平一路100號
159247,松興,高雄市小港區松山里高鳳路34-5-6號
159281,建楠,高雄市楠梓區中陽里建楠路139號
159502,龍客,高雄市前金區大同二路1號
160177,左運,高雄市左營區高鐵路107號B1
160328,金宏,高雄市小港區順苓里宏平路501號
161343,文藻,高雄市三民區民族一路900號
161491,黃埔,高雄市鳳山區鎮東里光遠路73號
161608,寶民,高雄市三民區寶民里正義路337號
162117,文昌,高雄市新興區六合路117號
162586,新仁政,高雄市苓雅區仁政里青年一路299號301號303號1樓
162623,榮耀,高雄市左營區福山里民族一路1014號1樓
162667,長生,高雄市前金區五福三路54號
162726,仁東,高雄市岡山區大仁北路175號1樓
162896,博河,高雄市三民區熱河二街17號
162911,復興,高雄市前鎮區復興三路150號1樓
162933,新盛心,高雄市前鎮區一心二路208號
163475,竹滬,高雄市路竹區華正路390號
163718,燕巢,高雄市燕巢區西燕里中民路612號
163729,軟科,高雄市前鎮區復興四路10號1樓
164032,新隆豐,高雄市橋頭區仕隆里隆豐路275號
164102,都會,高雄市楠梓區惠豐里德民路115號
164423,德昌,高雄市左營區菜公里文自路236號238號
164526,鳳埤,高雄市鳳山區過埤里過埤路170號
165080,大林蒲,高雄市小港區鳳林路181號
165275,開封,高雄市大寮區大寮路688號
165518,太湖,高雄市湖內區中正路二段158號1樓
165574,惠心,高雄市楠梓區惠民里高楠公路1764之1號
165736,新茄萣,高雄市茄萣區茄萣路二段403號1樓
165758,岡燕,高雄市岡山區岡山路264號266號
165895,新灣,高雄市苓雅區自強三路3號12樓之6.7.8
165910,鼎中,高雄市三民區鼎中路735號737號1樓
166692,鳳陽,高雄市鳳山區鳳林路97號1樓
166762,博仁,高雄市前金區五福三路97之1號1樓
166784,好正義,高雄市苓雅區正義路195號197號1樓
166810,皓東,高雄市三民區本武里大豐二路489號
166924,美賢,高雄市鼓山區美術東四路430號
167008,豐創,高雄市楠梓區創新路76號78號80號1樓
167293,鼎強,高雄市三民區鼎強里鼎金後路432號1.2樓
167385,新加昌,高雄市楠梓區加昌路275.277號
167499,華鳳,高雄市鳳山區北昌路10號
167547,欣清心,高雄市楠梓區清豐二路16號
169831,重義,高雄市鹽埕區五福四路83號
170026,新昌,高雄市左營區光輝里後昌路637號639號1樓
170129,清漢,高雄市新興區德望里民生一路154號1樓
170266,明榮,高雄市鼓山區明誠里明華路204號
170347,大民,高雄市大社區三民路213號
170532,亮宏,高雄市鳳山區文德里文衡路558號1樓
170576,旗津,高雄市旗津區海岸路9號
170602,阿蓮,高雄市阿蓮區中山路15號17號19號
170613,誠美,高雄市鼓山區龍子里裕誠路2080號
170808,廣東,高雄市苓雅區四維二路94之21號
171018,鑫漢王,高雄市鹽埕區港都里五福四路265號1樓
171052,慶豐,高雄市鼓山區慶豐街1號
171270,晴朗,高雄市苓雅區晴朗里復興二路162號
171328,鳳屏,高雄市大寮區鳳屏一路564號
171513,孝豐,高雄市三民區覺民路238號240號
171535,泰豐,高雄市前鎮區永豐路1號
171579,富凱,高雄市鳳山區新富路385號1樓
173863,凹仔底,高雄市左營區新上里裕誠路448號
173900,仁心,高雄市仁武區考潭里仁心路198-1號1樓
174187,興達港,高雄市茄萣區崎漏里民治路188號
174235,華中,高雄市路竹區竹南里中華路124號
174361,園中,高雄市林園區中門里中門路15-1號
174729,樺鑫,高雄市小港區中安路739號
177108,重惠,高雄市左營區福山里華夏路1152號1樓
177201,武勝,高雄市苓雅區武廟路55號55之1號57號1.2樓59號2樓
177256,藍昌,高雄市楠梓區後昌路1187號1189號
177290,鑫永年,高雄市三民區安康里九如一路877號
177430,延慶,高雄市三民區中民里永年街48號50號52號1樓
177474,勝利,高雄市左營區勝利路123號
177544,鳳麟,高雄市林園區東林里鳳林路一段169號1樓
177555,順德,高雄市鼓山區龍子里大順一路860號1樓
179735,鼎上,高雄市三民區鼎中路160號1樓
179816,學安,高雄市楠梓區藍田路816號
180193,瑞竹,高雄市鳳山區中山東路209-1及209-2號1樓
180300,鳳凌,高雄市鳳山區中山路223.225.227號
180849,明月,高雄市楠梓區楠梓加工區第二園區創意北路1號
180908,日星,高雄市楠梓區德賢路88號
180919,祥嘉,高雄市楠梓區立民路33號
181440,山福,高雄市左營區重愛路168號1樓
181484,柳橋,高雄市岡山區後協里仁壽路248號
181510,仕豐,高雄市橋頭區仕豐路61號1樓
181521,展穫,高雄市阿蓮區中正路897號
181587,雄航,高雄市小港區山東里中山四路2號1樓
181990,梓官,高雄市梓官區和平路278號1樓
182281,後驛,高雄市三民區安和里察哈爾一街148號1樓
182306,藏美,高雄市鼓山區光榮里西藏街6號1樓
182476,光泰,高雄市鳳山區光復路65號1樓(B室)1樓部分
182591,米妃,高雄市仁武區文武里中華路327-1號
182650,廟東,高雄市左營區左營大路340號
182797,嘉興,高雄市岡山區嘉興路151號1.2樓
182890,鳳中,高雄市三民區建國三路285號1樓
182904,人田,高雄市鼓山區美術東二路7號
183206,澄清湖,高雄市鳳山區青年路二段596號.598巷2.4號1.2樓
183228,源隆,高雄市大寮區永芳里進學路103號1樓
183262,建榮,高雄市鼓山區建榮路180號1樓
183387,正發,高雄市大寮區會社里鳳林三路421號
183480,新上明,高雄市左營區明誠二路318.320號
183549,群創八,高雄市路竹區路科十路11號1樓
183712,安合,高雄市楠梓區藍昌路420號
184081,亞新灣,高雄市前鎮區林森四路255號
184092,駁藝,高雄市鹽埕區大勇路29號
184209,正仁,高雄市新興區中正三路84號1.B1樓
184553,忠純,高雄市前鎮區忠純里中華五路969巷6號1樓
184830,高苑,高雄市路竹區中山路1821號
184900,文慈,高雄市左營區福山里重愛路65號
185040,福海,高雄市苓雅區三多一路239號1樓
185198,得合,高雄市仁武區八德西路1660號
185202,榮夏,高雄市鼓山區華榮路387號1樓
185512,立文,高雄市左營區新上里立文路77號1樓
185660,新球庭,高雄市新興區林森一路162號
185693,愛之船,高雄市前金區河東路165號1樓
