店號,店名,地址
980735,鑫旭升,新竹市東區東南街98號1樓
980791,東環,新竹市東區東門街36號1樓
985796,海寶,新竹市北區海濱里榮濱路1號
985866,世達,新竹市北區延平路一段159號1樓
991056,聯電F,新竹市東區力行六路3號B1樓
991067,聯電E,新竹市東區力行路17號7樓
991399,鳳美,新竹市東區中華路二段64號
991506,新勝,新竹市東區東光路75號1樓
992864,金山街,新竹市東區金山街30號1樓
993786,揚明,新竹市東區新安路7號
996660,東品,新竹市東區食品路146號1樓
