店號,店名,地址
121622,玉德,台北市南港區玉成街150號1樓
121655,福權,台北市中山區民權東路二段96號98號1樓
121770,國館,台北市大安區光復南路240巷25號
121987,牯嶺,台北市中正區廈門街99巷19-2號1樓
122186,總部,台北市信義區東興路67號1樓
122212,崇德,台北市信義區崇德街104號106號1樓
122289,新東帝,台北市大安區敦化南路二段99號1樓
122430,金龍,台北市內湖區內湖路二段407號409號411號1樓
122452,克里斯,台北市內湖區五分街33號35號1樓
122463,三德,台北市大同區承德路三段55號57號1樓
122522,博美,台北市中正區武昌街一段45號1樓
123123,清圳,台北市內湖區東湖路113巷88號
123260,柯鑫,台北市中山區中山北路二段11巷3號1樓
125967,龍廣,台北市萬華區廣州街148號
127505,福湖,台北市內湖區內湖路一段411巷17號19弄1號
127516,經貿,台北市南港區三重路19號1樓
127550,辛亥站,台北市文山區辛亥路四段132號
127620,建安,台北市大安區敦化南路一段187巷29號
127631,安居,台北市大安區安居街33號
127723,東暉,台北市信義區忠孝東路四段514號
127790,重南,台北市中正區武昌街一段1-2號1樓
127826,文林,台北市士林區大北路14號16號1樓
128025,鑫越,台北市中山區南京西路12巷9號1樓
128036,新工農,台北市信義區忠孝東路五段236巷6-3號8號1樓
128058,技安,台北市大安區和平東路三段97號
128069,歡唱,台北市中山區林森北路310巷10號1樓
128070,紹興,台北市中正區紹興北街37號1樓
128287,新景美,台北市文山區木新路三段179號181號
128302,丹陽,台北市中正區杭州南路一段83號
128335,統勝,台北市北投區自強街82號
128494,稻埕,台北市大同區南京西路436號1F
128542,中興,台北市信義區基隆路二段22號
128807,德行,台北市士林區忠誠路二段7號1樓
128818,安遠,台北市北投區致遠二路149號
128874,中陽,台北市北投區中央北路三段55號57號1樓
129095,寶昌,台北市萬華區寶興街186號
129110,青島,台北市中正區青島東路4號
129350,黎元,台北市大安區臥龍街188巷1號
129372,天美,台北市士林區天母東路8巷98號
130132,敦厚,台北市信義區永吉路30巷168弄1號1樓
130361,昆福,台北市萬華區昆明街30-1號30-2號1樓
130394,吉林,台北市中山區吉林路209號1樓2樓
130637,振興醫,台北市北投區振興街45號B1
130796,杭信,台北市中正區信義路二段15號1樓
131294,新天強,台北市士林區克強路11及11-1號1樓
131401,士正,台北市士林區中正路301號1樓
131593,錢京,台北市松山區敦化北路100號1樓
131674,濱江,台北市中山區龍江路356巷39及41號1樓
131799,成都,台北市萬華區成都路96號1樓
131984,三樂,台北市士林區劍潭路21號1樓
131995,六條通,台北市中山區林森北路107巷15號1樓
132493,復北,台北市中山區復興北路164號1樓
