店號,店名,地址
133108,太陽城,新北市土城區中央路四段281之8號281之9號
135023,幸和,新北市新莊區中和街174號176號1樓
135034,民族,新北市板橋區福祿里民族路310號
135056,捷興,新北市中和區興南路一段81號
135300,南勢角,新北市中和區興南路一段55號
135388,正泰,新北市板橋區三民路二段202-20及21號1樓
135403,存德,新北市板橋區篤行路二段86號88號1樓
135540,紅樹林,新北市淡水區中正東路二段81號1樓
135573,幸福市,新北市林口區文化三路二段302號1樓
135768,汐科,新北市汐止區大同路二段167-1號1樓
136037,金園,新北市板橋區金門街175號
136059,新樹,新北市新莊區新樹路166號及民安路461號
136163,建陽,新北市汐止區福德一路452號1樓
136624,公園賞,新北市泰山區仁愛路66號
136934,蘆權,新北市蘆洲區民權路136號138號1樓
136967,中泰,新北市新莊區中港一街10號10-1號
137133,板南,新北市中和區板南路486號
137591,嘉添,新北市三峽區嘉添路109-2號
137720,百利,新北市三重區仁義街208號
137764,真善美,新北市淡水區新市一路三段141號141之1號1樓
137834,雙鳳,新北市新莊區雙鳳路114號1樓
137904,家麒,新北市板橋區宏國路27號
137959,椰城,新北市中和區安平路61號
137982,橋安,新北市中和區橋安街20號1F
138181,保健,新北市中和區保健路2巷1號1樓
138457,和復,新北市中和區復興路19號
138549,二橋,新北市鶯歌區中正三路93號
138893,安民,新北市新店區安民街133巷9號11號
139173,傑元,新北市新莊區中正路929巷11號13號
140508,連勝,新北市中和區景平路513號
141006,明貴,新北市泰山區明志路三段44號46號1樓
141062,艾科卡,新北市汐止區茄苳路196號
141073,康曜,新北市新店區安康路三段41號
141176,榮華,新北市蘆洲區長榮路75號1樓
141202,吉客,新北市中和區德光路90號92號1樓
141475,油庫口,新北市板橋區文化路一段188巷38號40號1樓
141626,雙捷,新北市蘆洲區信義路162號166號168號1樓
141729,景愛,新北市中和區仁愛街45號47號1樓
141969,新亞洲,新北市土城區亞洲路110號112號1樓
142135,重美,新北市三重區重新路四段100號102號1樓
142168,鑫福,新北市新莊區幸福路727號1樓
142331,汐湖,新北市汐止區康寧街141巷49號51號1樓
142456,秀朗,新北市永和區得和路389號391號1樓
143024,萬順,新北市深坑區北深路三段198號200號1樓
143035,立飛,新北市淡水區民生路126號128號1樓2樓
143183,新展,新北市板橋區大觀路二段185號1樓
143688,統客,新北市新店區寶興路49號
143770,天元,新北市淡水區北新路三段30號1樓2樓
144289,龍濱,新北市三重區龍濱路207號209號
144359,平溪,新北市平溪區靜安路二段338號340號
144360,二十張,新北市新店區二十張路5號1樓
144393,松林,新北市板橋區松江街109巷1號松江街107號
144418,安斌,新北市中和區中安街84號86號1樓
144511,文豪,新北市蘆洲區民族路402號406號1樓
144522,老街,新北市淡水區公明街48號1樓
144692,新統義,新北市新莊區建中街91號93號1樓
144706,民昇,新北市三峽區民生街136號
144717,環冠,新北市中和區中山路三段118之6之7之8號
146126,寶新,新北市新店區北新路二段57號
146517,錠富,新北市石碇區隆盛村雙溪56號1樓
147440,重華,新北市三重區五華街181號185號1樓
147956,輔新,新北市泰山區新北大道五段385號
147989,新兆圓,新北市板橋區實踐路34號34-1號1樓
148041,埔站,新北市板橋區民生路二段247號1樓
148155,福美,新北市中和區景平路756號758號
148166,新和高,新北市中和區中正路502號1樓
148177,致理,新北市板橋區陽明街23巷29號1樓
148502,宏鑫,新北市中和區中正路837號
148546,維群,新北市板橋區四維路139號
148568,藝高,新北市新莊區中平路357號
148627,光員,新北市土城區光明街15號
148638,宏圖,新北市永和區永和路一段85號
148719,碧興,新北市新店區北宜路一段120號122號1樓
148753,社后,新北市汐止區中興里中興路190號
148786,金祥,新北市金山區中正路145號
148948,板權,新北市板橋區民權路198-200號
148960,恩主,新北市三峽區鳶山里21鄰復興路447號
148982,泰里,新北市五股區成泰路四段12號1樓
149011,瑞信,新北市瑞芳區民生街23號
149206,竹捷,新北市淡水區竹圍里民族路10號
149217,左岸,新北市八里區龍米路二段230號之1號之2號1樓
149239,佳福,新北市土城區青雲路152號
149284,重新,新北市三重區重新路四段45號
149309,泰山,新北市泰山區楓江路22號24號
149538,福強,新北市新店區三民路147之1號149號1樓
149653,鶯瓷,新北市鶯歌區尖山埔路100號102號
149723,藝寶,新北市新莊區立信三街8號
149745,港義,新北市新莊區中港路527號
149815,蘆永,新北市蘆洲區永安南路二段18號
150804,品嘉,新北市新莊區新樹路69之4號之5號1樓
150859,民德,新北市中和區民德路47號47-1號
150860,鑫鑫,新北市淡水區水源街二段76號
151003,大智通,新北市樹林區佳園路二段70-1號
151092,延城,新北市土城區延和路203號1樓
151128,健倫,新北市蘆洲區保新里4鄰三民路230號
151380,觀泰,新北市板橋區大觀路二段174巷166弄2號4號
151601,錦盛,新北市中和區錦盛里圓通路335巷三弄21號
151841,新建興,新北市瑞芳區大埔路138號
151852,東科大,新北市汐止區新台五路一段96號
151988,榮和,新北市新莊區中和街191巷1號3號5號
152006,漳和,新北市中和區中山路二段131-6號
152062,元坊,新北市永和區保安路134號136號
152132,寶福,新北市新店區寶橋路78巷3號1F
153331,溫泉,新北市萬里區大鵬里萬里加投15鄰197號1樓
153386,貴興,新北市板橋區貴興路25號27號1樓
153401,富旺,新北市新莊區自立街176號178號1樓
153423,台藝大,新北市板橋區大觀路一段59號
153526,旺來,新北市林口區文化三路二段20號1樓
154183,德園,新北市林口區文化二路一段120巷1之1號
155120,廷寮,新北市土城區清水路252號254號1樓
155186,懷翠,新北市板橋區懷德街203號205號1樓
155393,雙華,新北市蘆洲區中華街39號1樓
155566,新順安,新北市新店區順安街51號53號1樓
158336,歐洲,新北市三峽區三樹路199號
158347,國慶,新北市板橋區國慶路151號
158451,蘆正,新北市蘆洲區中正路261號
158462,憲金,新北市蘆洲區光華路22巷1號
158473,福多,新北市樹林區三福街39號41號
158521,新積穗,新北市中和區民安街27號29號1樓
158565,富營,新北市新莊區富國路20號1樓
158602,英海,新北市板橋區雨農路50號
158646,立金,新北市土城區立德路70號72號
158691,瑞林,新北市板橋區龍翠里大同街52號
158875,新港原,新北市新莊區中原路201號203號1樓
158945,美慈,新北市三重區慈愛街52號
158989,智華,新北市蘆洲區光華路72號
158990,福營,新北市新莊區福營里建國一路50號52號
159122,貴鳳,新北市泰山區貴鳳街2號
159166,冠德,新北市中和區景平路71-5號
159225,大坪林,新北市新店區民權路18號
159317,宜安,新北市中和區宜安路103號1樓
159328,安成,新北市新店區安成街35號29號
159339,安城,新北市新店區安康路一段283號
159421,福隆站,新北市貢寮區福隆街8號8-1號
159432,中央,新北市新莊區中平路439號B1樓
159443,思源,新北市新莊區幸福路40號42號
159465,三好,新北市三重區自強路四段102號104號1樓
159476,長九,新北市蘆洲區九芎街92號94號1樓
159487,保平,新北市永和區保平路135號
159498,建康,新北市中和區建康路270號
160041,紅林站,新北市淡水區中正東路二段65號
160122,佳林,新北市林口區林口路197號
160166,鷺江,新北市蘆洲區長榮路679號1樓
161158,新真理,新北市淡水區新民街102號104號
161424,國府,新北市板橋區國光路184號186號1樓
161572,埔運,新北市板橋區民生路三段40號42號1樓
161701,莊勝,新北市新莊區八德街59號61號1樓
161963,福港,新北市新莊區中港路390號
162162,忠柯,新北市林口區忠孝路642號
162195,協元,新北市淡水區中山路176之2號1樓
162313,深坑,新北市深坑區北深路三段145號
162542,鶯歌,新北市鶯歌區國慶街139號
162575,得福,新北市永和區得和路241號
163626,林宏,新北市新莊區成功街1號
163730,戰國,新北市板橋區永豐街173號175號
163800,建德,新北市汐止區福德一路399號1樓
163866,華德,新北市板橋區四川路二段47巷3弄8號及8之1號
163877,連通,新北市中和區圓通路293號
163888,成洲,新北市五股區成泰路三段577巷92號94號
163899,清和,新北市土城區清水路100號
163903,福祥,新北市土城區中央路一段320號322號
163947,鳳福,新北市鶯歌區鶯桃路二段48號50號1樓
163981,新淡專,新北市淡水區新民街180巷18號20號1樓
163992,潭安,新北市永和區中正路167號
164009,界和,新北市永和區中和路339號339號之1
164021,復和,新北市新莊區復興路一段79號81號1樓
164087,錦興,新北市新莊區思源路181號
164098,榮富,新北市新莊區中榮街43號47號
164180,登頂,新北市三重區光復路二段2號
164227,弘安,新北市新莊區萬安街82號84號
164238,正孝,新北市三重區中正北路151號153號
164249,龍安,新北市新莊區龍安路256號
164320,學府,新北市淡水區學府路39號41號1樓
164375,忠華,新北市土城區中華路一段185號187號1樓
164386,大東圓,新北市樹林區柑園街一段67號67-1號67-2號1樓
164397,樹新,新北市樹林區樹新路245號
164456,福仁,新北市汐止區仁愛路143號
164537,日揚,新北市三重區中正北路18之2號之3號之4號1樓
164663,虹海,新北市土城區中央路四段109號111號1樓
164685,凡賽絲,新北市新店區安民街290號1樓
164696,興光,新北市三重區大同南路220號
164755,學城,新北市土城區學府路一段118號
164847,景順,新北市中和區中正路778號1樓
164858,春吉,新北市中和區建一路148號
164881,元龍,新北市中和區板南路655號1樓
164892,未來,新北市林口區文化二路一段571號1樓2樓
164917,新樹工,新北市樹林區保安街二段6號
165220,樹樺,新北市樹林區中華路341之5號341之6號一樓
165297,正華,新北市板橋區中正路274號276號
165390,西雅圖,新北市八里區中山路二段151號153號1樓
165426,家美,新北市中和區中山路二段317號之1
165448,光仁,新北市板橋區中山路二段273號
165530,安佳,新北市新店區安祥路111號
165541,豫溪,新北市永和區中正路702巷1號3號及中正路710號
165552,園林,新北市板橋區南雅西路二段102號104號1樓
165596,元町,新北市鶯歌區光明街128號130號1樓
165611,福運,新北市三重區福德北路57號59號1樓
165633,鶯桃,新北市鶯歌區鶯桃路二段7號
165666,長元,新北市三重區長元街2-2號
165688,馥都,新北市板橋區中山路二段399號401號
165703,福泰,新北市五股區五福路49號51號1樓
165725,立言,新北市中和區中正路872號
165770,昌展,新北市樹林區復興路67號1樓
165792,海山,新北市板橋區漢生東路310號
165828,輔進,新北市新莊區中正路510號
165921,得晴,新北市中和區景平路239巷1號1樓
165998,學裕,新北市土城區學成路91巷2號93號1樓
166038,新安,新北市新莊區民安東路185號187號部份1樓
166072,麗興,新北市林口區麗園一街11巷1號1樓之2
166120,樂鑫,新北市中和區新生街146號
166131,新茂,新北市新莊區化成路118號120號
166153,永中,新北市永和區中山路一段58號
166164,大正,新北市永和區中正路559號561號1樓2樓
166197,福愛,新北市永和區永平路274號仁愛路242號
166201,原成,新北市新莊區化成路305號1樓
166393,新猷,新北市新店區安和路三段81號83號1樓
166441,板勝,新北市中和區連城路219巷6號8號
166751,二甲,新北市鶯歌區中正三路165號167號
166898,裕民,新北市板橋區裕民街110號
166946,愛莘,新北市新店區民族路112號
167156,金聖,新北市淡水區淡金路四段493號
167570,龍米,新北市八里區龍米路二段46號48號50號
167592,中平,新北市新莊區中平路76號1樓
167732,湖前,新北市汐止區明峰街120號1樓
167787,橋和,新北市中和區橋和路99號1樓
167846,板維,新北市板橋區四維路345號347號1樓
167938,瑞明,新北市瑞芳區明燈路三段86號1樓2樓
167949,長壽,新北市三重區正義北路198號200號1樓
168023,民視,新北市林口區信義路101號1樓
169794,永振,新北市中和區南華路14號
169808,板民,新北市板橋區三民路二段77號1樓
169897,昌原,新北市新莊區中原路137之1之2之3號1樓
169901,宜增,新北市新莊區中平路158號1樓
170048,富朋,新北市永和區永和路二段116號
170107,金星,新北市淡水區北新路65號
170163,昌宏,新北市新莊區昌隆街31號
170200,集吉,新北市三重區三賢街61號63號1樓
170222,雅東,新北市板橋區南雅東路31之1號5號6號7號1樓
170244,國庭,新北市板橋區國光路1號3號1樓
170509,滿泰,新北市泰山區明志路一段28號
170565,茂源,新北市新莊區思源路40-1號
