店號,店名,地址
155234,總頭寮,台南市安南區長溪路二段416號
158820,西濱,台南市南區中華南路二段317號319號
159133,晶越,台南市中西區西門路一段658號B2
160052,加吉吉,台南市安南區新順里培安路155號
160351,康平,台南市安平區健康三街81號
161789,嘉凱,台南市仁德區保安里保安路一段56巷55號
162014,新康華,台南市永康區大橋二街38號
163785,和緯,台南市北區成功里和緯路二段252號
163969,郡王,台南市中西區府前路一段144號
164489,學成,台南市學甲區慈生里中正路296號
164700,信雄,台南市永康區南台街1號
164766,忠勇,台南市永康區成功里小東路4鄰637號1樓
164951,力大,台南市東區生產路299號
165079,西港,台南市西港區西港里中山路366-1號
165127,怡平,台南市安平區文平路462號1樓
165138,新東,台南市東區林森路二段84號
165149,小北,台南市北區西門路四段455號
165253,歸仁,台南市歸仁區中山路二段60號
165264,東龍,台南市東區東門路一段362號
165471,立登,台南市歸仁區民生北路106號
165677,赤崁,台南市中西區民族路二段331號
165699,仙草埔,台南市白河區仙草里仙草6之30號
166061,裕豐,台南市東區東門路二段291號
166407,時尚,台南市永康區鹽洲里仁愛街19號21號1樓
166544,富裕,台南市東區後甲里裕農路657號1樓
166957,南台,台南市永康區南台街1號1樓
166979,素心,台南市仁德區中山路258號260號
167019,新六廠,台南市善化區南科北路1號1樓
167020,P1廠,台南市善化區南科北路1之1號1樓
167134,綜合,台南市中西區水仙里民生路二段26號28號1樓
167215,南茂,台南市新市區南科七路5號2樓
167525,聯電,台南市新市區南科三路57號
167569,九份子,台南市安南區國安里九份子大道6號1樓
167798,趣淘,台南市楠西區密枝里密枝102之5號1樓
167802,新天地,台南市柳營區太康里22鄰201-10號
167835,興灣,台南市永康區南灣里大灣東路63號1樓
167891,康西,台南市永康區永大路二段440號
167916,伍鈺,台南市永康區永華路406號408號
167983,安期,台南市安平區慶平路60號62號
169875,好巧,台南市永康區安康里中華西街152號
170185,文南,台南市南區健康路二段270號
171177,建華,台南市南區文華里中華西路一段438號
171214,大灣,台南市永康區大灣路951號
