店號,店名,地址
964858,龍鳳,苗栗縣竹南鎮龍鳳里龍江街25號
966636,金金,苗栗縣通霄鎮內湖里17鄰內湖165-8號
967064,真開,苗栗縣竹南鎮大厝里開元路412號1樓
967662,真樂,苗栗縣苗栗市玉清路329號1樓
971410,鈺田,苗栗縣苑裡鎮山柑里2-2號
980827,得意,苗栗縣頭份市蟠桃里德義路13鄰81號
981510,慶丞,苗栗縣頭份市合興里信義路14鄰381號
982281,新苗中,苗栗縣苗栗市府前路120號
990916,苗治,苗栗縣苗栗市自治路72號
990950,銅鑼,苗栗縣銅鑼鄉銅鑼村中正路173號1樓
991296,展宏,苗栗縣竹南鎮中華路169號171號1樓
993085,苗豐,苗栗縣苗栗市為公路167-1號
997973,通宏,苗栗縣通霄鎮通西里中正路83之5號
